time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-29T02:10:12.630Z,37.103,-97.6521667,4.93,1.67,ml,10,124,0.09909,0.07,ismpkansas,ismpkansas70070613,2015-07-19T22:20:18.810Z,"Kansas",earthquake
2015-01-29T00:39:31.540Z,37.092,-97.8446667,5.57,2.31,ml,12,87,0.09193,0.06,ismpkansas,ismpkansas70070773,2015-07-19T22:20:55.020Z,"Kansas",earthquake
2015-01-28T17:50:37.010Z,37.199,-97.8898333,7.77,1.87,ml,11,75,0.008988,0.03,ismpkansas,ismpkansas70070483,2015-07-19T22:20:15.240Z,"Kansas",earthquake
2015-01-28T17:42:02.630Z,37.1996667,-97.8908333,7.66,3.05,ml,12,69,0.009891,0.03,ismpkansas,ismpkansas70070478,2015-07-19T22:20:11.590Z,"15km ENE of Anthony, Kansas",earthquake
2015-01-27T17:27:59.450Z,37.2698333,-97.627,1.49,2.51,ml,11,114,0.0332,0.06,ismpkansas,ismpkansas70070298,2015-07-19T22:20:03.970Z,"Kansas",earthquake
2015-01-27T15:18:02.440Z,37.1793333,-97.8341667,1.76,1.75,ml,11,85,0.04,0.04,ismpkansas,ismpkansas70070223,2015-07-19T22:19:56.590Z,"Kansas",earthquake
2015-01-27T13:30:05.740Z,37.083,-97.649,5.02,1.89,ml,12,89,0.1126,0.06,ismpkansas,ismpkansas70070208,2015-07-19T22:19:52.890Z,"Kansas",earthquake
2015-01-27T11:24:27.300Z,37.1976667,-97.8861667,7.97,2.23,ml,11,68,0.005962,0.02,ismpkansas,ismpkansas70070153,2015-07-19T22:19:46.230Z,"Kansas",earthquake
2015-01-27T09:31:30.140Z,37.1015,-97.6656667,5.07,2.36,ml,13,84,0.09081,0.05,ismpkansas,ismpkansas70070143,2015-07-19T22:19:41.320Z,"Kansas",earthquake
2015-01-27T09:28:29.410Z,37.1023333,-97.6671667,5.12,2.61,ml,13,84,0.08935,0.07,ismpkansas,ismpkansas70070128,2015-07-19T22:19:35.030Z,"10km WNW of Caldwell, Kansas",earthquake
2015-01-27T07:38:04.870Z,37.101,-97.6668333,4.42,3.19,ml,13,84,0.09034,0.07,ismpkansas,ismpkansas70070103,2015-07-19T22:19:31.340Z,"7km NW of Caldwell, Kansas",earthquake
2015-01-27T06:34:43.390Z,37.1016667,-97.6728333,3.97,1.77,ml,12,84,0.08607,0.07,ismpkansas,ismpkansas70070083,2015-07-19T22:19:25.760Z,"Kansas",earthquake
2015-01-27T05:59:32.860Z,37.1015,-97.6658333,5.12,1.81,ml,12,84,0.0907,0.06,ismpkansas,ismpkansas70070073,2015-07-19T22:19:21.390Z,"Kansas",earthquake
2015-01-27T05:28:53.200Z,37.1006667,-97.6651667,4.86,2.94,ml,13,84,0.09162,0.06,ismpkansas,ismpkansas70070053,2015-07-19T22:19:17.830Z,"7km NW of Caldwell, Kansas",earthquake
2015-01-27T04:25:34.560Z,37.0823333,-97.6491667,4.96,1.55,ml,13,90,0.1129,0.05,ismpkansas,ismpkansas70070038,2015-07-19T22:19:14.160Z,"Kansas",earthquake
2015-01-26T10:50:12.170Z,37.2005,-97.891,7.87,2.65,ml,11,75,0.01022,0.04,ismpkansas,ismpkansas70075373,2015-07-19T22:27:50.190Z,"Kansas",earthquake
2015-01-26T10:50:09.010Z,37.2013333,-97.8931667,7.77,2.06,ml,12,71,0.01212,0.03,ismpkansas,ismpkansas70069903,2015-07-19T22:19:06.770Z,"Kansas",earthquake
2015-01-26T09:06:29.910Z,37.0831667,-97.649,5.07,1.74,ml,13,89,0.1124,0.06,ismpkansas,ismpkansas70069893,2015-07-19T22:19:02.870Z,"Kansas",earthquake
2015-01-25T16:38:36.500Z,37.2343333,-97.9686667,4.11,1.98,ml,9,117,0.007814,0.04,ismpkansas,ismpkansas70069713,2015-07-19T22:18:57.840Z,"Kansas",earthquake
2015-01-25T14:06:28.950Z,37.2458333,-98.023,1.95,2.23,ml,12,175,0.04571,0.07,ismpkansas,ismpkansas70069613,2015-07-19T22:18:54.210Z,"Kansas",earthquake
2015-01-25T13:35:12.360Z,37.1026667,-97.6643333,5.19,1.7,ml,12,84,0.09103,0.06,ismpkansas,ismpkansas70069608,2015-07-19T22:18:50.550Z,"Kansas",earthquake
2015-01-25T11:57:49.730Z,37.101,-97.6513333,5.12,2.64,ml,13,84,0.1007,0.07,ismpkansas,ismpkansas70069598,2015-07-19T22:18:46.140Z,"Kansas",earthquake
2015-01-25T05:17:19.220Z,37.101,-97.6503333,3,1.5,ml,7,125,0.1014,0.08,ismpkansas,ismpkansas70108003,2015-07-19T23:17:48.800Z,"Kansas",earthquake
2015-01-25T05:16:56.460Z,37.0986667,-97.6521667,3.43,1.51,ml,12,120,0.1014,0.07,ismpkansas,ismpkansas70069543,2015-10-09T00:47:42.580Z,"Kansas",earthquake
2015-01-25T04:43:55.870Z,37.1388333,-97.7338333,1.98,2.18,ml,11,83,0.02481,0.05,ismpkansas,ismpkansas70069533,2015-07-19T22:18:36.090Z,"Kansas",earthquake
2015-01-25T04:40:41.670Z,37.2498333,-97.6576667,4.47,1.76,ml,11,95,0.03684,0.03,ismpkansas,ismpkansas70069538,2015-07-19T22:18:40.910Z,"Kansas",earthquake
2015-01-25T01:35:09.360Z,37.1381667,-97.7306667,2.07,2.65,ml,12,84,0.02726,0.05,ismpkansas,ismpkansas70069513,2015-07-19T22:18:31.150Z,"14km WNW of Caldwell, Kansas",earthquake
2015-01-24T23:59:16.500Z,37.2465,-97.9051667,2.53,1.62,ml,10,133,0.03719,0.05,ismpkansas,ismpkansas70069503,2015-07-19T22:18:27.650Z,"Kansas",earthquake
2015-01-24T02:52:44.850Z,37.1996667,-97.8906667,7.96,1.67,ml,12,68,0.009761,0.03,ismpkansas,ismpkansas70069188,2015-07-19T22:18:24.120Z,"Kansas",earthquake
2015-01-24T01:25:09.950Z,37.1013333,-97.6671667,5.08,2.56,ml,13,84,0.08993,0.06,ismpkansas,ismpkansas70069168,2015-07-19T22:18:20.430Z,"Kansas",earthquake
2015-01-23T23:05:54.480Z,37.1658333,-97.805,3.5,1.97,ml,12,73,0.0388,0.05,ismpkansas,ismpkansas70069128,2015-07-19T22:18:16.210Z,"Kansas",earthquake
2015-01-23T16:37:53.500Z,37.1986667,-97.8866667,7.81,2.18,ml,12,68,0.006439,0.03,ismpkansas,ismpkansas70069053,2015-07-19T22:18:05.400Z,"Kansas",earthquake
2015-01-23T14:39:28.570Z,37.2003333,-97.8908333,7.92,2.75,ml,12,69,0.01005,0.03,ismpkansas,ismpkansas70069008,2015-07-19T22:17:59.360Z,"Kansas",earthquake
2015-01-23T11:54:53.540Z,37.1008333,-97.6611667,4.67,1.78,ml,12,84,0.09416,0.08,ismpkansas,ismpkansas70068983,2015-07-19T22:17:55.830Z,"Kansas",earthquake
2015-01-23T11:41:13.710Z,37.1015,-97.6601667,4.99,2.19,ml,13,83,0.09445,0.07,ismpkansas,ismpkansas70068973,2015-07-19T22:17:52.110Z,"Kansas",earthquake
2015-01-23T06:41:33.580Z,37.1385,-98.0048333,5.82,1.95,ml,10,102,0.0737,0.06,ismpkansas,ismpkansas70068873,2015-07-19T22:17:47.080Z,"Kansas",earthquake
2015-01-23T06:31:11.800Z,37.102,-97.6508333,4.69,2.18,ml,12,84,0.1005,0.07,ismpkansas,ismpkansas70068868,2015-07-19T22:17:43.000Z,"7km NNW of Caldwell, Kansas",earthquake
2015-01-23T04:48:07.780Z,37.1018333,-97.6628333,4.78,2.02,ml,13,84,0.09249,0.07,ismpkansas,ismpkansas70068853,2015-07-19T22:17:37.680Z,"Kansas",earthquake
2015-01-23T04:31:02.380Z,37.1023333,-97.6558333,5.12,2.25,ml,13,83,0.09693,0.08,ismpkansas,ismpkansas70068848,2015-07-19T22:17:34.120Z,"Kansas",earthquake
2015-01-23T04:30:03.980Z,37.1016667,-97.6598333,4.63,2.14,ml,13,83,0.09459,0.08,ismpkansas,ismpkansas70068843,2015-07-19T22:17:30.390Z,"Kansas",earthquake
2015-01-23T04:00:41.210Z,37.101,-97.6541667,4.96,3.6,ml,13,84,0.09876,0.07,ismpkansas,ismpkansas70068828,2015-07-19T22:17:26.140Z,"8km NNW of Caldwell, Kansas",earthquake
2015-01-23T03:53:10.060Z,37.134,-98.0091667,5.88,1.84,ml,11,101,0.0695,0.06,ismpkansas,ismpkansas70068823,2015-07-19T22:17:22.580Z,"Kansas",earthquake
2015-01-23T02:48:18.390Z,37.0741667,-97.7095,5.16,1.82,ml,13,94,0.08844,0.06,ismpkansas,ismpkansas70068813,2015-07-19T22:17:18.970Z,"Kansas",earthquake
2015-01-22T19:56:11.560Z,37.1768333,-97.8841667,1.93,1.83,ml,9,94,0.02125,0.07,ismpkansas,ismpkansas70068773,2015-07-19T22:17:13.830Z,"Kansas",earthquake
2015-01-22T16:42:57.070Z,37.075,-97.9916667,7.59,2.11,ml,10,133,0.09585,0.04,ismpkansas,ismpkansas70068748,2015-07-19T22:17:10.000Z,"Kansas",earthquake
2015-01-22T15:20:25.300Z,37.092,-97.8455,6.42,1.65,ml,11,87,0.09242,0.05,ismpkansas,ismpkansas70068733,2015-07-19T22:17:03.720Z,"Kansas",earthquake
2015-01-22T13:42:32.220Z,37.2066667,-97.9856667,2.91,1.67,ml,7,127,0.02321,0.05,ismpkansas,ismpkansas70068723,2015-07-19T22:16:58.680Z,"Kansas",earthquake
2015-01-22T06:53:23.150Z,37.2005,-97.8936667,7.35,1.6,ml,11,74,0.01228,0.02,ismpkansas,ismpkansas70068658,2015-07-19T22:16:52.080Z,"Kansas",earthquake
2015-01-22T01:59:33.160Z,37.2578333,-97.9495,3.41,1.5,ml,10,126,0.03546,0.05,ismpkansas,ismpkansas70068618,2015-07-19T22:16:47.130Z,"Kansas",earthquake
2015-01-21T18:18:06.970Z,36.9658333,-97.857,4.36,1.53,ml,10,184,0.08539,0.04,ismpkansas,ismpkansas70068518,2015-07-26T19:27:09.670Z,"Oklahoma",earthquake
2015-01-21T16:25:37.370Z,37.0925,-97.8431667,5.8,1.97,ml,11,86,0.0907,0.05,ismpkansas,ismpkansas70068498,2015-07-19T22:16:34.960Z,"Kansas",earthquake
2015-01-21T11:19:33.680Z,37.1638333,-97.8061667,2.96,1.67,ml,12,74,0.03911,0.06,ismpkansas,ismpkansas70068438,2015-07-19T22:16:26.630Z,"Kansas",earthquake
2015-01-21T07:18:44.480Z,37.2005,-97.8928333,7.34,1.82,ml,11,75,0.01163,0.03,ismpkansas,ismpkansas70068353,2015-07-19T22:16:17.870Z,"Kansas",earthquake
2015-01-20T22:49:24.270Z,37.0725,-97.7101667,4.49,2.4,ml,13,95,0.0897,0.06,ismpkansas,ismpkansas70068168,2015-07-19T22:16:11.630Z,"Kansas",earthquake
2015-01-20T10:29:14.300Z,37.0913333,-97.844,6.27,1.5,ml,10,112,0.09198,0.05,ismpkansas,ismpkansas70068073,2015-07-19T22:16:03.500Z,"Kansas",earthquake
2015-01-20T07:12:09.950Z,37.1995,-97.8898333,7.9,1.77,ml,12,68,0.009076,0.03,ismpkansas,ismpkansas70068043,2015-07-19T22:15:59.930Z,"Kansas",earthquake
2015-01-19T23:21:06.170Z,37.2498333,-97.6523333,4.78,2.71,ml,12,98,0.03757,0.07,ismpkansas,ismpkansas70067963,2015-07-19T22:15:52.500Z,"Kansas",earthquake
2015-01-19T19:46:12.860Z,37.2518333,-97.6525,4.73,2.08,ml,12,96,0.0356,0.06,ismpkansas,ismpkansas70067893,2015-07-19T22:15:45.170Z,"Kansas",earthquake
2015-01-19T18:45:33.860Z,37.199,-97.8866667,7.9,2.77,ml,12,68,0.006498,0.02,ismpkansas,ismpkansas70067863,2015-07-19T22:15:41.610Z,"Kansas",earthquake
2015-01-19T13:17:16.400Z,37.1991667,-97.8886667,7.71,1.72,ml,12,68,0.008097,0.02,ismpkansas,ismpkansas70067788,2015-07-19T22:15:37.640Z,"Kansas",earthquake
2015-01-19T12:15:40.600Z,37.0916667,-97.8438333,5.52,1.72,ml,11,87,0.09165,0.05,ismpkansas,ismpkansas70067763,2015-07-19T22:15:32.150Z,"Kansas",earthquake
2015-01-19T11:45:13.160Z,37.1998333,-97.8851667,7.78,1.85,ml,12,68,0.005597,0.04,ismpkansas,ismpkansas70067753,2015-07-19T22:15:28.460Z,"Kansas",earthquake
2015-01-19T10:56:25.700Z,37.1958333,-97.8845,7.68,1.57,ml,11,76,0.004981,0.04,ismpkansas,ismpkansas70067738,2015-07-19T22:15:24.720Z,"Kansas",earthquake
2015-01-19T09:54:31.840Z,37.1985,-97.8903333,7.78,3.82,ml,12,68,0.009326,0.05,ismpkansas,ismpkansas70067638,2015-07-19T22:15:15.620Z,"15km ENE of Anthony, Kansas",earthquake
2015-01-19T09:52:51.450Z,37.2466667,-97.905,3.07,2.22,ml,10,133,0.03705,0.04,ismpkansas,ismpkansas70067633,2015-07-19T22:15:12.090Z,"Kansas",earthquake
2015-01-19T08:07:36.880Z,36.9671667,-97.8561667,4.47,2.81,ml,13,71,0.08621,0.05,ismpkansas,ismpkansas70067588,2015-07-26T19:27:04.660Z,"21km NNW of Medford, Oklahoma",earthquake
2015-01-19T07:54:38.310Z,36.971,-97.8558333,1.46,1.54,ml,12,101,0.08701,0.05,ismpkansas,ismpkansas70067568,2015-07-26T19:27:00.970Z,"Oklahoma",earthquake
2015-01-19T06:10:02.900Z,36.9931667,-97.9593333,6.93,1.68,ml,10,136,0.0364,0.05,ismpkansas,ismpkansas70067558,2015-07-26T19:26:56.990Z,"Oklahoma",earthquake
2015-01-19T00:59:59.350Z,37.2003333,-97.8915,7.81,1.63,ml,11,75,0.01056,0.03,ismpkansas,ismpkansas70067508,2015-07-19T22:15:06.830Z,"Kansas",earthquake
2015-01-19T00:20:29.650Z,37.2418333,-97.8851667,2.98,1.93,ml,11,131,0.02208,0.06,ismpkansas,ismpkansas70067488,2015-07-19T22:15:03.270Z,"Kansas",earthquake
2015-01-18T23:54:38.970Z,36.9663333,-97.8553333,4.59,2.93,ml,13,101,0.08678,0.07,ismpkansas,ismpkansas70067478,2015-07-26T19:26:53.110Z,"21km NNW of Medford, Oklahoma",earthquake
2015-01-18T17:17:51.640Z,37.0736667,-97.7131667,4.64,1.85,ml,13,94,0.08762,0.08,ismpkansas,ismpkansas70067448,2015-07-19T22:14:59.710Z,"Kansas",earthquake
2015-01-18T12:53:22.500Z,37.0733333,-97.7116667,1.52,1.72,ml,12,95,0.08843,0.04,ismpkansas,ismpkansas70067428,2015-07-19T22:14:55.550Z,"Kansas",earthquake
2015-01-18T11:20:21.510Z,36.9703333,-97.8546667,1.46,1.67,ml,11,101,0.08783,0.07,ismpkansas,ismpkansas70067423,2015-07-26T19:26:49.370Z,"Oklahoma",earthquake
2015-01-18T02:53:07.920Z,37.0525,-97.9126667,6.87,2.25,ml,12,93,0.1037,0.06,ismpkansas,ismpkansas70067358,2015-07-19T22:14:51.860Z,"Kansas",earthquake
2015-01-17T13:54:54.130Z,37.0723333,-98.0148333,7.08,1.64,ml,11,132,0.08204,0.05,ismpkansas,ismpkansas70067303,2015-07-19T22:14:48.320Z,"Kansas",earthquake
2015-01-17T11:41:34.680Z,36.997,-97.9535,6.35,1.86,ml,10,128,0.04082,0.05,ismpkansas,ismpkansas70067293,2015-07-26T19:26:44.790Z,"Oklahoma",earthquake
2015-01-16T22:17:32.040Z,37.2021667,-98.0328333,3.78,1.57,ml,8,210,0.05515,0.02,ismpkansas,ismpkansas70067198,2015-07-19T22:14:43.440Z,"Kansas",earthquake
2015-01-16T18:18:27.540Z,37.257,-97.636,5,1.99,ml,8,260,0.03648,0.06,ismpkansas,ismpkansas70067183,2015-07-19T22:14:36.650Z,"Kansas",earthquake
2015-01-16T15:36:43.860Z,37.2461667,-97.9045,3.77,1.74,ml,9,133,0.03667,0.04,ismpkansas,ismpkansas70067158,2015-07-19T22:14:29.720Z,"Kansas",earthquake
2015-01-16T08:15:05.720Z,37.2471667,-97.6508333,4.41,2.05,ml,11,100,0.04044,0.07,ismpkansas,ismpkansas70067088,2015-07-19T22:14:24.670Z,"Kansas",earthquake
2015-01-16T07:24:09.610Z,37.0728333,-98.016,7.01,2.73,ml,10,132,0.081,0.06,ismpkansas,ismpkansas70067083,2015-07-19T22:14:20.750Z,"Kansas",earthquake
2015-01-16T02:30:29.230Z,37.0516667,-97.9111667,7.28,1.84,ml,8,108,0.1034,0.04,ismpkansas,ismpkansas70067048,2015-07-19T22:14:17.180Z,"Kansas",earthquake
2015-01-16T02:26:44.640Z,37.0518333,-97.9111667,7.57,1.59,ml,8,108,0.1035,0.04,ismpkansas,ismpkansas70067033,2015-07-19T22:14:13.540Z,"Kansas",earthquake
2015-01-15T18:56:17.990Z,37.1915,-97.9035,5.17,1.58,ml,8,120,0.01642,0.04,ismpkansas,ismpkansas70066923,2015-07-19T22:14:04.570Z,"Kansas",earthquake
2015-01-15T18:13:48.000Z,37.0515,-97.9141667,7.96,2.28,ml,8,107,0.1023,0.03,ismpkansas,ismpkansas70066908,2015-07-19T22:14:00.400Z,"Kansas",earthquake
2015-01-15T16:04:45.890Z,37.0515,-97.913,7.74,3.06,ml,10,107,0.1026,0.03,ismpkansas,ismpkansas70066903,2015-07-19T22:13:56.160Z,"15km SE of Anthony, Kansas",earthquake
2015-01-15T16:01:47.870Z,37.2138333,-97.612,4.95,2.7,ml,10,131,0.08317,0.05,ismpkansas,ismpkansas70066898,2015-07-19T22:13:52.220Z,"19km N of Caldwell, Kansas",earthquake
2015-01-15T00:49:22.650Z,37.0403333,-97.8463333,5.74,1.72,ml,10,97,0.1252,0.09,ismpkansas,ismpkansas70066683,2015-07-19T22:13:41.180Z,"Kansas",earthquake
2015-01-14T13:21:39.100Z,37.1998333,-97.8898333,7.89,2.68,ml,12,68,0.009148,0.05,ismpkansas,ismpkansas70066643,2015-07-19T22:13:35.680Z,"Kansas",earthquake
2015-01-14T11:31:25.060Z,37.251,-97.6516667,5.13,2.13,ml,12,97,0.03657,0.07,ismpkansas,ismpkansas70066628,2015-07-19T22:13:30.110Z,"Kansas",earthquake
2015-01-14T09:40:01.160Z,37.2516667,-97.6531667,4.75,1.55,ml,8,96,0.03564,0.05,ismpkansas,ismpkansas70066608,2015-07-19T22:13:25.500Z,"Kansas",earthquake
2015-01-14T09:38:13.260Z,37.2353333,-97.9691667,4.2,1.98,ml,11,117,0.008714,0.05,ismpkansas,ismpkansas70066583,2015-07-19T22:13:21.750Z,"Kansas",earthquake
2015-01-14T09:23:39.210Z,37.2,-97.8898333,7.84,2.06,ml,11,68,0.009189,0.03,ismpkansas,ismpkansas70066568,2015-07-19T22:13:15.310Z,"Kansas",earthquake
2015-01-14T08:27:35.550Z,37.199,-97.8898333,7.62,2.24,ml,12,68,0.008988,0.02,ismpkansas,ismpkansas70066558,2015-07-19T22:13:11.120Z,"Kansas",earthquake
2015-01-14T04:03:16.490Z,37.2221667,-97.9681667,2.76,2.18,ml,11,108,0.005058,0.06,ismpkansas,ismpkansas70066523,2015-07-19T22:13:07.470Z,"Kansas",earthquake
2015-01-13T14:25:03.390Z,37.2076667,-97.873,4.51,2.06,ml,10,63,0.01097,0.03,ismpkansas,ismpkansas70066313,2015-07-19T22:12:56.700Z,"Kansas",earthquake
2015-01-13T10:23:00.190Z,37.1001667,-97.6656667,5.8,2.09,ml,12,100,0.1737,0.04,ismpkansas,ismpkansas70066193,2015-07-19T22:12:50.420Z,"Kansas",earthquake
2015-01-13T09:52:09.140Z,37.2223333,-97.9673333,2.7,1.99,ml,9,100,0.005243,0.04,ismpkansas,ismpkansas70066188,2015-07-19T22:12:46.840Z,"Kansas",earthquake
2015-01-13T07:12:10.570Z,37.1013333,-97.6631667,7.91,1.59,ml,10,120,0.1726,0.06,ismpkansas,ismpkansas70066153,2015-07-19T22:12:41.810Z,"Kansas",earthquake
2015-01-12T19:55:23.560Z,37.2558333,-97.8653333,3.39,1.77,ml,10,147,0.009487,0.04,ismpkansas,ismpkansas70066058,2015-07-19T22:12:34.440Z,"Kansas",earthquake
2015-01-12T10:41:02.940Z,37.2008333,-97.902,7.43,1.72,ml,8,93,0.01038,0.01,ismpkansas,ismpkansas70066013,2015-07-19T22:12:26.910Z,"Kansas",earthquake
2015-01-12T06:33:34.310Z,37.1391667,-97.729,3,1.99,ml,10,103,0.1331,0.08,ismpkansas,ismpkansas70065843,2015-07-19T22:12:20.350Z,"Kansas",earthquake
2015-01-12T04:35:55.610Z,37.2321667,-97.9495,2.35,1.73,ml,8,106,0.01796,0.04,ismpkansas,ismpkansas70065828,2015-07-19T22:12:16.500Z,"Kansas",earthquake
2015-01-12T03:19:32.560Z,37.1996667,-97.8896667,7.49,1.91,ml,12,68,0.008981,0.02,ismpkansas,ismpkansas70065803,2015-07-19T22:12:09.920Z,"Kansas",earthquake
2015-01-11T23:19:02.960Z,37.1935,-97.8828333,4.65,1.89,ml,10,60,0.005312,0.03,ismpkansas,ismpkansas70065773,2015-07-19T22:12:05.090Z,"Kansas",earthquake
2015-01-11T12:16:19.600Z,37.1995,-97.8893333,7.82,1.96,ml,10,67,0.008685,0.02,ismpkansas,ismpkansas70065718,2015-07-19T22:11:58.090Z,"Kansas",earthquake
2015-01-11T10:36:41.960Z,37.1995,-97.8898333,7.69,1.96,ml,10,68,0.009076,0.01,ismpkansas,ismpkansas70065698,2015-07-19T22:11:53.350Z,"Kansas",earthquake
2015-01-11T09:05:12.040Z,37.1993333,-97.8916667,7.76,1.57,ml,9,75,0.01049,0.02,ismpkansas,ismpkansas70065663,2015-07-19T22:11:49.070Z,"Kansas",earthquake
2015-01-11T09:01:47.620Z,37.1991667,-97.888,7.86,1.78,ml,7,145,0.007575,0.01,ismpkansas,ismpkansas70065658,2015-07-19T22:11:44.560Z,"Kansas",earthquake
2015-01-11T06:08:15.750Z,37.199,-97.8881667,7.8,2.62,ml,12,66,0.007675,0.03,ismpkansas,ismpkansas70065603,2015-07-19T22:11:40.820Z,"Kansas",earthquake
2015-01-11T05:25:21.560Z,37.246,-98.0388333,4,1.51,ml,9,191,0.0575,0.05,ismpkansas,ismpkansas70065588,2015-07-19T22:11:37.130Z,"Kansas",earthquake
2015-01-11T04:18:48.020Z,37.1988333,-97.8866667,7.8,2.41,ml,11,66,0.006467,0.02,ismpkansas,ismpkansas70065568,2015-07-19T22:11:33.380Z,"Kansas",earthquake
2015-01-11T03:27:19.750Z,37.199,-97.8891667,7.85,1.71,ml,9,75,0.008462,0.01,ismpkansas,ismpkansas70065558,2015-07-19T22:11:28.930Z,"Kansas",earthquake
2015-01-11T02:18:02.920Z,37.0828333,-97.8896667,8.15,1.82,ml,8,183,0.115,0.02,ismpkansas,ismpkansas70065543,2015-07-19T22:11:24.980Z,"Kansas",earthquake
2015-01-11T01:32:51.680Z,37.2915,-97.6078333,6.28,1.85,ml,11,161,0.02921,0.03,ismpkansas,ismpkansas70065528,2015-07-19T22:11:20.210Z,"Kansas",earthquake
2015-01-11T00:36:00.860Z,36.9501667,-97.8931667,1.35,1.83,ml,10,87,0.05635,0.06,ismpkansas,ismpkansas70065513,2015-07-26T19:26:40.950Z,"Oklahoma",earthquake
2015-01-11T00:05:08.610Z,37.2003333,-97.8903333,7.77,2.82,ml,12,68,0.009662,0.03,ismpkansas,ismpkansas70065453,2015-07-19T22:11:16.570Z,"13km ENE of Anthony, Kansas",earthquake
2015-01-10T23:51:52.730Z,37.1998333,-97.8895,7.78,2.64,ml,12,68,0.00889,0.03,ismpkansas,ismpkansas70065448,2015-07-19T22:11:13.000Z,"Kansas",earthquake
2015-01-10T22:45:30.150Z,37.1991667,-97.89,7.61,1.61,ml,8,75,0.009146,0.01,ismpkansas,ismpkansas70065438,2015-07-19T22:11:07.840Z,"Kansas",earthquake
2015-01-10T19:11:18.590Z,37.1096667,-97.986,7.13,1.53,ml,8,114,0.08832,0.03,ismpkansas,ismpkansas70065423,2015-07-19T22:11:01.920Z,"Kansas",earthquake
2015-01-10T16:36:26.100Z,37.1993333,-97.8886667,7.84,3.19,ml,12,67,0.00813,0.03,ismpkansas,ismpkansas70065408,2015-07-19T22:10:56.820Z,"7km ENE of Anthony, Kansas",earthquake
2015-01-10T16:21:50.120Z,37.0541667,-97.9456667,7.53,2.21,ml,9,117,0.09815,0.03,ismpkansas,ismpkansas70065403,2015-07-19T22:10:53.130Z,"Kansas",earthquake
2015-01-10T15:19:08.420Z,37.0956667,-98.005,6.71,1.62,ml,8,126,0.07723,0.04,ismpkansas,ismpkansas70065398,2015-07-19T22:10:49.510Z,"Kansas",earthquake
2015-01-10T04:00:00.800Z,37.2946667,-97.5983333,5.47,2.01,ml,8,165,0.02107,0.04,ismpkansas,ismpkansas70065298,2015-07-19T22:10:43.200Z,"Kansas",earthquake
2015-01-10T02:42:38.490Z,37.0726667,-97.7161667,5.59,2.04,ml,12,87,0.1801,0.05,ismpkansas,ismpkansas70065283,2015-07-19T22:10:39.540Z,"Kansas",earthquake
2015-01-09T22:38:56.350Z,37.2456667,-98.0331667,4.09,2.15,ml,8,185,0.05314,0.03,ismpkansas,ismpkansas70065253,2015-07-19T22:10:35.980Z,"Kansas",earthquake
2015-01-09T22:16:09.210Z,37.2455,-98.0351667,2.53,2.41,ml,8,187,0.05457,0.03,ismpkansas,ismpkansas70065243,2015-07-19T22:10:31.250Z,"Kansas",earthquake
2015-01-09T05:46:08.480Z,37.2288333,-97.956,2.79,1.91,ml,8,102,0.01212,0.04,ismpkansas,ismpkansas70064918,2015-07-19T22:10:26.270Z,"Kansas",earthquake
2015-01-08T21:50:44.470Z,37.2006667,-98.0236667,6.24,2.32,ml,9,154,0.04947,0.04,ismpkansas,ismpkansas70064863,2015-07-19T22:10:22.650Z,"4km N of Anthony, Kansas",earthquake
2015-01-08T21:31:12.300Z,37.0638333,-98.0635,6.41,1.67,ml,7,195,0.0647,0.03,ismpkansas,ismpkansas70064848,2015-07-19T22:10:19.090Z,"Kansas",earthquake
2015-01-08T20:52:33.690Z,37.1988333,-97.888,7.7,1.95,ml,10,66,0.007516,0.01,ismpkansas,ismpkansas70064843,2015-07-19T22:10:15.330Z,"Kansas",earthquake
2015-01-08T19:23:38.840Z,37.2455,-98.0255,3.6,2.46,ml,8,177,0.0474,0.05,ismpkansas,ismpkansas70064833,2015-07-19T22:10:11.640Z,"2km SSW of Harper, Kansas",earthquake
2015-01-08T18:39:53.970Z,37.094,-98.0055,6.52,2.12,ml,9,127,0.07747,0.04,ismpkansas,ismpkansas70064823,2015-07-19T22:10:07.830Z,"Kansas",earthquake
2015-01-08T11:47:34.940Z,37.1151667,-98.0085,6.13,1.98,ml,9,110,0.06975,0.04,ismpkansas,ismpkansas70064808,2015-07-19T22:10:04.260Z,"5km SSE of Anthony, Kansas",earthquake
2015-01-08T07:09:22.200Z,37.2468333,-98.0365,3.9,2.45,ml,9,190,0.05604,0.04,ismpkansas,ismpkansas70064763,2015-07-19T22:10:00.250Z,"Kansas",earthquake
2015-01-07T11:16:20.230Z,37.2115,-98.0103333,3.65,1.5,ml,9,148,0.03492,0.03,ismpkansas,ismpkansas70063913,2015-07-19T22:09:54.600Z,"Kansas",earthquake
2015-01-07T05:04:00.130Z,37.2348333,-97.9586667,3.92,1.5,ml,7,103,0.01271,0.02,ismpkansas,ismpkansas70063828,2015-07-19T22:09:51.030Z,"Kansas",earthquake
2015-01-06T21:26:44.790Z,37.1978333,-97.8845,7.72,1.64,ml,10,64,0.004634,0.02,ismpkansas,ismpkansas70063768,2015-07-19T22:09:43.740Z,"Kansas",earthquake
2015-01-06T21:25:36.280Z,37.1988333,-97.8871667,7.67,2.09,ml,11,65,0.00686,0.03,ismpkansas,ismpkansas70063778,2015-07-19T22:09:47.550Z,"Kansas",earthquake
